,embedding1,embedding2
11851,37.200417,-14.857369
11852,55.64928,26.41028
11853,-24.98628,31.515965
11854,46.217827,37.370014
11855,20.333874,31.662193
11856,-18.929262,37.863567
11857,-3.834503,-61.02531
11858,16.612274,-12.751578
11859,-8.600372,-40.090088
11860,-57.4989,39.28361
11861,2.8625233,36.19281
11862,78.926636,-4.0297947
11863,46.83416,-43.751522
11864,6.4002895,77.10548
11865,-56.724564,12.091977
11866,17.192497,3.2680202
11867,-32.30485,-30.330803
11868,9.780057,-6.5957656
11869,34.032677,52.11613
11870,-25.503891,50.499557
11871,68.39841,-45.414795
11872,16.716272,-8.7087755
11873,40.518497,-7.613435
11874,-60.730835,-22.548836
11875,37.04221,9.912748
11876,-29.483898,-25.94572
11877,-8.213901,-30.133144
11878,-14.356864,66.394226
11879,27.35163,55.877026
11880,-42.062115,-10.330926
11881,-16.981285,75.699615
11882,73.875046,-18.57533
11883,-42.42771,37.189304
11884,-43.986607,45.0415
11885,48.559227,-25.875273
11886,74.57914,-32.515343
11887,35.897446,-69.93093
11888,29.992605,-4.9825387
11889,-13.53174,-39.88795
11890,-28.557215,40.850468
11891,-24.750628,51.53171
11892,-1.2162206,39.130756
11893,65.59679,-39.960335
11894,10.418192,-37.839302
11895,24.220978,37.148987
11896,43.680954,2.682826
11897,-10.768131,79.002426
11898,13.515194,-33.000507
11899,-9.22837,-28.165415
11900,-13.190522,18.817776
11901,16.999924,-74.45359
11902,-29.270247,78.15781
11903,-29.925547,-10.832031
11904,-56.07214,38.29337
11905,6.408378,0.091326796
11906,20.32948,11.075777
11907,48.69029,-37.578743
11908,-32.681984,3.6645906
11909,24.840342,74.195656
11910,-8.980762,78.12007
11911,19.120596,-24.462782
11912,56.571476,24.36005
11913,8.778218,32.70832
11914,79.131615,9.189921
11915,23.673706,38.18044
11916,17.83486,-37.728725
11917,17.815073,-3.5279558
11918,3.1092126,33.27827
11919,44.81077,19.015522
11920,34.67079,13.602035
11921,-5.955841,41.243023
11922,-9.15923,-28.053406
11923,-14.437829,61.37478
11924,-27.60949,-9.093699
11925,-12.968811,6.999726
11926,37.793945,24.734259
11927,53.610546,28.38233
11928,33.42443,-73.24707
11929,5.2855253,82.93042
11930,-59.614937,25.553246
11931,-57.497124,-51.163567
11932,-16.508749,-14.117607
11933,7.1272454,33.214443
11934,49.952244,-6.4061995
11935,-4.918648,76.45007
11936,22.315813,17.814615
11937,-16.629595,-76.74682
11938,-8.6071205,63.833225
11939,45.957893,-34.032
11940,-24.01208,-6.813693
11941,49.653225,-36.675983
11942,-14.499945,14.532375
11943,-30.186861,76.66313
11944,-67.75721,3.0304573
11945,-40.60522,-57.388702
11946,-74.45932,-12.284434
11947,-6.0042977,41.230972
11948,52.74963,24.25594
11949,60.405693,9.787476
11950,-52.029293,-9.447115
11951,30.070345,39.373314
11952,-73.314354,-10.271446
11953,-11.896599,-21.652481
11954,-11.117056,-14.356126
11955,5.1579537,59.512604
11956,-62.01654,-42.734234
11957,-42.915924,66.860596
11958,-16.554022,-54.031067
11959,-64.066246,16.439837
11960,50.302147,1.9324951
11961,26.951046,-16.553402
11962,14.482574,42.22899
11963,-20.643204,-40.740578
11964,-38.4853,-50.33837
11965,5.34714,-40.106056
11966,82.97591,-25.250011
11967,-46.58428,45.576733
11968,-18.643448,33.723892
11969,-43.752857,-42.930714
11970,-44.546604,-32.142082
11971,-16.622063,-5.396647
11972,-64.48429,27.188951
11973,27.964672,-50.983097
11974,-40.213448,7.2163134
11975,-2.2930002,-29.85735
11976,-17.059618,-17.602694
11977,41.586052,-4.976951
11978,-48.87373,2.4510977
11979,-31.700527,75.65386
11980,51.234043,25.115643
11981,-9.196861,13.564497
11982,-35.28234,-0.8872472
11983,84.32378,-1.2267033
11984,-24.97368,-64.87851
11985,60.68539,-13.086389
11986,-6.461654,4.994369
11987,-43.426167,60.752842
11988,-1.303142,-42.194798
11989,-31.47831,44.489998
11990,45.605583,-5.387424
11991,33.942482,0.82527363
11992,-19.077383,-12.835182
11993,80.86701,-8.914168
11994,-57.875854,26.80366
11995,17.53986,-81.33025
11996,-85.89018,9.658595
11997,57.462906,-20.734789
11998,54.11128,-15.667464
11999,30.812796,1.8390738
12000,-58.852306,-3.4563072
12001,-2.6901188,-23.478552
12002,-49.85079,-44.502445
12003,-48.550808,-62.441765
12004,41.111816,-48.881348
12005,3.1813183,-10.837102
12006,1.9862028,63.928795
12007,-8.42893,69.207184
12008,-3.2706797,-5.561015
12009,16.86293,77.69557
12010,-4.697103,-13.652689
12011,0.6800903,-21.067022
12012,-2.1530986,34.802498
12013,-18.597712,29.666689
12014,-19.21862,55.877167
12015,17.92335,45.45565
12016,-18.67708,27.458763
12017,-26.69964,61.607
12018,65.18715,45.884888
12019,64.236336,20.488527
12020,46.231926,37.35583
12021,31.562412,-4.1616654
12022,-3.1562111,-56.037323
12023,10.5446615,-9.948553
12024,9.050677,-30.467388
12025,9.734948,-53.718246
12026,-30.243427,27.156803
12027,-54.528893,-32.499527
12028,32.171535,16.754665
12029,13.03947,-52.404366
12030,59.973614,35.083176
12031,-28.290604,-21.277899
12032,-26.23873,-33.349186
12033,-5.766209,32.535503
12034,9.726908,-16.705168
12035,54.464874,66.07469
12036,-41.64384,48.34177
12037,46.145653,14.845966
12038,-29.9229,-24.363142
12039,27.016794,1.9812025
12040,4.938389,-9.017648
12041,37.322506,-4.1369324
12042,34.44093,-73.7254
12043,1.9587578,63.918285
12044,74.73113,-7.861892
12045,18.413422,6.0016594
12046,-27.349024,-27.319763
12047,-5.244595,-31.713337
12048,-54.962715,-12.891614
12049,45.78136,-39.054054
12050,50.021164,15.933938
12051,11.770493,-53.676804
12052,-61.925285,-42.282204
12053,-71.1817,-15.858516
12054,-32.821068,79.07481
12055,-54.967205,-12.926629
12056,37.584087,24.647104
12057,33.557404,-73.30912
12058,82.17814,-4.4015956
12059,66.66879,-41.51377
12060,-68.29082,-46.385525
12061,-3.8125997,19.64118
12062,-4.4990253,26.832249
12063,-39.131435,-0.36465403
12064,27.580114,-17.79113
12065,8.394989,-14.581726
12066,9.040839,-25.35108
12067,17.982525,3.6492462
12068,-13.212183,-3.740245
12069,-24.38129,5.6078186
12070,52.224243,36.699078
12071,58.211525,11.511435
12072,27.40869,29.76524
12073,-16.620989,-76.75656
12074,33.66915,-54.557514
12075,-60.77615,12.671764
12076,-1.3160006,-54.410763
12077,-38.341015,-9.657134
12078,-60.771534,-22.550636
12079,-10.468438,-63.103237
12080,28.58319,19.352655
12081,-9.803264,-29.088898
12082,15.507623,-23.45582
12083,35.77011,25.967438
12084,-56.55946,-46.09211
12085,72.47962,-19.014778
12086,-11.303823,53.351883
12087,-56.04805,55.3719
12088,-32.224148,-52.11036
12089,-2.9816701,-62.825085
12090,-46.84002,64.63469
12091,-42.97597,62.287434
12092,-1.630091,-82.674194
12093,-52.896755,21.916237
12094,-16.063965,-77.483406
12095,15.537151,75.08314
12096,-38.76304,-21.095192
12097,7.896713,46.942924
12098,42.199284,31.931915
12099,4.849606,-63.436245
12100,-9.373214,27.98565
12101,2.2843962,-33.65718
12102,25.389832,-20.451197
12103,-48.542805,-62.43219
12104,39.659313,-62.898563
12105,-15.101596,39.953274
12106,78.562256,-10.755381
12107,-57.475975,39.254192
12108,-70.44033,47.844135
12109,-53.721737,28.789076
12110,46.147034,14.850755
12111,-47.56153,8.635669
12112,10.250614,-8.296947
12113,-59.278004,-3.6538208
12114,-4.139313,-38.263092
12115,44.87231,-51.74944
12116,-36.08788,-3.4661975
12117,-2.6916854,11.198909
12118,31.778048,15.084462
12119,-0.62824655,37.235386
12120,-16.987644,14.144629
12121,-44.763542,-46.106274
12122,-31.071383,-25.08472
12123,-18.214888,25.952187
12124,-49.519283,-25.093254
12125,35.064636,-16.40078
12126,-12.453991,-82.274956
12127,23.04793,-61.946255
12128,15.081907,75.10557
12129,-14.808134,41.410027
12130,54.072617,4.4820356
12131,-34.20992,-48.801006
12132,51.37135,-27.626575
12133,-40.050514,64.07114
12134,-22.269669,-5.7406306
12135,53.80897,13.038547
12136,-56.45175,55.13593
12137,-22.015018,-11.766062
12138,0.14536135,-62.194065
12139,49.430576,-34.340347
12140,28.675611,-16.754839
12141,-30.627493,-19.447508
12142,-60.816666,-12.0238905
12143,-55.383972,-15.531878
12144,30.3226,57.11277
12145,-52.41291,-25.763395
12146,4.743575,-42.52854
12147,-19.692007,67.66583
12148,52.094536,25.447851
12149,2.1972055,-63.477333
12150,21.673141,14.991555
12151,-13.320979,24.356346
12152,13.798943,-16.706806
12153,48.56208,-25.894032
12154,-67.865234,-46.04726
12155,-8.592781,63.843437
12156,34.990562,-74.34715
12157,-55.878788,55.5398
12158,7.033464,37.797955
12159,8.017108,-31.615854
12160,19.429338,-22.326248
12161,28.62088,-44.244225
12162,-56.284912,54.707405
12163,-27.584663,-34.602016
12164,48.927555,37.937046
12165,15.443198,-45.133675
12166,-13.821176,79.33016
12167,17.082458,68.74039
12168,-7.4476533,55.543976
12169,17.848034,-5.343661
12170,-54.3495,16.800642
12171,17.667635,-55.228024
12172,37.642685,-41.4266
12173,-56.495014,40.254574
12174,-25.108675,7.0004616
12175,-16.854654,-16.351696
12176,43.949257,66.34401
12177,14.3968115,32.94917
12178,-68.022125,2.5464306
12179,-2.4649267,-48.06921
12180,-21.861504,62.9445
12181,13.5190115,-33.0222
12182,48.181442,-51.164154
12183,-50.12871,34.04242
12184,46.554443,50.784634
12185,-26.92322,-81.54509
12186,76.1089,38.757957
12187,-7.4791274,64.21416
12188,79.42751,6.189073
12189,-30.00744,49.01695
12190,-18.921085,-63.314518
12191,-27.371275,-27.30646
12192,-9.096192,-28.00348
12193,32.948555,30.364023
12194,6.8642955,-8.615024
12195,-24.45388,-32.81207
12196,49.08237,-16.830114
12197,3.3257668,42.95248
12198,-35.239216,-20.065285
12199,5.6590514,-59.979065
12200,-9.744939,-29.097023
12201,-50.484863,33.652256
12202,55.56181,-27.259384
12203,39.240517,58.48029
12204,-47.786083,-52.60789
12205,-41.943226,56.601048
12206,-1.3205258,-79.7666
12207,0.05281828,17.232775
12208,-27.200836,-19.82901
12209,45.600163,-5.388876
12210,8.141807,47.00707
12211,-57.48687,39.25012
12212,8.6302,-42.165165
12213,68.397255,-45.421173
12214,-57.195026,60.615757
12215,-44.8744,-71.740776
12216,5.897008,60.00139
12217,56.44633,65.7988
12218,28.930292,55.44941
12219,-47.51256,45.3845
12220,79.04068,-11.523487
12221,-36.124767,-23.105394
12222,16.80591,68.68192
12223,-39.031986,-15.677859
12224,-26.510366,5.529084
12225,-82.51382,7.9087667
12226,-61.583214,-40.222847
12227,46.245525,-33.549335
12228,-6.866488,-4.084532
12229,-29.241291,-66.86219
12230,3.7902672,59.95092
12231,-47.525723,9.042924
12232,-55.873447,-14.808093
12233,-15.023114,18.345863
12234,-36.72054,-22.785948
12235,28.050644,38.85464
12236,-27.948162,-38.438763
12237,50.43094,-18.636465
12238,73.956856,-9.169492
12239,-6.3811235,19.935736
12240,-52.01047,-25.410938
12241,19.469347,-22.311329
12242,-21.388983,-49.483616
12243,-6.5808454,14.641595
12244,37.594906,24.604246
12245,70.623726,-2.3356628
12246,-4.4599905,-7.5166526
12247,51.697205,-46.729473
12248,-47.1988,-27.99401
12249,-58.348537,-29.159906
12250,-55.389748,-44.235836
12251,-37.228836,-29.68203
12252,-64.49258,27.087051
12253,8.158583,39.58894
12254,22.417978,39.857582
12255,15.3732,-5.0228214
12256,-0.6451142,-15.197508
12257,24.943295,33.75231
12258,52.39398,-45.40109
12259,18.697708,33.428516
12260,49.447792,20.282856
12261,12.831,47.43294
12262,17.104433,-62.893887
12263,45.310295,-49.583683
12264,-52.537155,-13.894931
12265,-54.896343,17.830864
12266,30.776278,1.8728492
12267,35.93907,-74.77677
12268,-60.838562,12.474735
12269,33.929924,-13.987557
12270,64.28704,15.733709
12271,11.219214,32.853794
12272,59.24055,63.31128
12273,49.753937,33.160572
12274,15.143415,-60.7826
12275,-47.543465,45.347664
12276,6.879825,24.54349
12277,24.136679,-3.28224
12278,6.2911267,-0.118120365
12279,-76.6591,-9.52313
12280,40.67399,-69.16734
12281,-25.184906,-69.06103
12282,-32.78359,-12.55775
12283,17.35219,62.66798
12284,-53.81046,23.373507
12285,-53.09541,42.116795
12286,26.47927,43.100998
12287,62.609592,7.6359186
12288,17.013542,30.555368
12289,9.03696,-27.60778
12290,73.45885,41.915695
12291,25.67306,-33.475502
12292,39.102303,58.660645
12293,-18.073391,0.6866606
12294,14.940949,62.886623
12295,30.800365,-29.78422
12296,-65.27732,-45.507748
12297,-31.625328,-71.0936
12298,25.964933,-28.691574
12299,6.5259933,8.596219
12300,-4.3551407,-48.270912
12301,-0.88151824,-31.867052
12302,33.113503,-22.423964
12303,-60.302967,-40.26271
12304,33.524265,-46.26168
12305,13.600249,28.080568
12306,5.324582,82.93135
12307,9.239739,73.3753
12308,-41.93378,-54.374928
12309,-75.13492,-17.28679
12310,40.853573,-49.91118
12311,-6.0067,41.214222
12312,6.71253,4.09918
12313,-50.61529,6.980005
12314,-61.242043,46.290356
12315,-44.781162,-51.637714
12316,-39.4958,28.338997
12317,-10.045929,52.902634
12318,-28.151274,-4.3641753
12319,-42.06337,47.56747
12320,29.937061,-49.45311
12321,31.593193,-42.546314
12322,81.63937,20.298525
12323,81.390205,22.920912
12324,6.802469,0.06495013
12325,65.194084,45.859814
12326,37.310078,-31.802721
12327,-1.3091277,-42.21315
12328,15.003527,-28.486814
12329,17.884438,-37.45888
12330,36.53865,-55.152176
12331,-24.94035,50.288647
12332,-60.80769,12.529294
12333,-26.578167,-5.504121
12334,-20.740738,13.17969
12335,10.388455,32.775642
12336,40.095966,59.40809
12337,22.030668,37.19891
12338,-46.753124,-71.74572
12339,29.412561,7.043944
12340,20.086628,7.5215836
12341,-13.0088625,6.522038
12342,-17.925716,76.50389
12343,14.678097,-51.878357
12344,63.2336,29.34624
12345,52.104366,25.433498
12346,-12.261182,-82.52106
12347,-44.034607,-54.30893
12348,19.25835,35.430794
12349,-6.4488964,19.386974
12350,61.23288,-4.8163958
12351,69.90536,27.596544
12352,-71.91637,14.747244
12353,-43.979744,-24.517487
12354,-4.4749427,-35.43281
12355,7.854588,24.8868
12356,5.3619595,-10.77607
12357,59.233128,63.27152
12358,-8.973282,27.483028
12359,-11.533735,-59.205093
12360,71.050095,-6.7999387
12361,57.519676,26.299303
12362,-64.25463,35.06121
12363,-33.882935,-7.3232665
12364,45.48917,-49.908466
12365,-69.30427,38.845158
12366,-54.69981,-6.7074823
12367,15.508824,-79.19205
12368,66.425186,12.5625925
12369,-39.142273,-0.3598809
12370,-7.180066,-42.630405
12371,-38.54908,35.5407
12372,-6.8710885,6.662319
12373,63.968723,14.005151
12374,-9.898573,30.881447
12375,9.5605545,47.743538
12376,-51.642963,-24.488094
12377,-24.467575,-32.87411
12378,-25.909773,-62.9943
12379,-7.7862444,-52.28047
12380,-5.631332,-18.528397
12381,-15.920449,-11.594957
12382,-8.629133,27.047083
12383,-49.153465,-63.336033
12384,-1.0994725,55.15837
12385,-53.795765,-34.389584
12386,-35.605656,-23.22439
12387,66.48835,25.168737
12388,-16.865835,13.461799
12389,6.367994,77.14047
12390,-8.356504,-35.19611
12391,-53.360607,-14.140068
12392,-3.9949515,-67.89602
12393,-17.90884,75.91633
12394,13.870692,43.51054
12395,-31.650017,-30.283152
12396,-25.94517,-57.739113
12397,57.235394,-29.632496
12398,24.942213,66.82105
12399,-31.434078,-6.064918
12400,56.84432,36.51365
12401,-6.763009,6.755658
12402,20.500671,-48.70581
12403,-15.123433,-16.192968
12404,-42.89902,-10.058345
12405,3.8819096,6.6813283
12406,58.36737,-47.725437
12407,-44.641632,-32.13875
12408,51.406,26.915356
12409,-1.0106767,44.604416
12410,-0.8193897,-35.016987
12411,-4.6432586,36.708923
12412,-59.195393,-4.881307
12413,50.834183,-50.791576
12414,-47.081673,-3.4070208
12415,-45.38695,68.274536
12416,-72.07348,4.716229
12417,9.638036,-53.027477
12418,42.83117,-22.438208
12419,3.0378964,-62.619278
12420,45.49392,-49.670273
12421,-31.380857,51.742874
12422,-11.76774,-39.736996
12423,0.796763,-62.531822
12424,-32.282665,22.052229
12425,53.451744,30.59135
12426,20.366623,63.7809
12427,74.86202,-5.8553467
12428,-19.724335,-56.26819
12429,-47.631542,27.826538
12430,-0.6467198,-32.682377
12431,13.315175,8.731618
12432,71.33957,-28.469099
12433,-52.219406,59.770493
12434,13.340492,65.61763
12435,-3.703426,-83.95005
12436,21.191355,-78.60956
12437,32.713696,-44.077507
12438,29.01171,-67.271614
12439,17.874393,-37.475536
12440,49.21518,10.455495
12441,-15.952777,46.71812
12442,-38.31498,44.65797
12443,33.594727,-73.30987
12444,-30.393028,44.249466
12445,-24.484211,-54.19953
12446,42.483864,67.30006
12447,27.828793,-3.026002
12448,-47.335487,0.771056
12449,26.474384,42.976307
12450,14.867457,75.47565
12451,-53.409763,58.22753
12452,14.416011,-52.448967
12453,34.33252,-19.435085
12454,0.13554615,-3.6979327
12455,8.716386,-9.05486
12456,39.998203,-36.588825
12457,-55.627544,-51.434856
12458,33.129894,69.87456
12459,-39.523476,33.940163
12460,46.353786,14.157267
12461,66.092865,45.18141
12462,39.36173,-51.899136
12463,13.49757,21.977083
12464,62.09576,53.48826
12465,-17.100363,-13.936024
12466,-8.579167,-45.94118
12467,-43.03334,3.6124313
12468,3.1282337,63.902603
12469,8.733176,30.095602
12470,64.80691,-54.70916
12471,-6.3113008,-1.0144975
12472,-16.956131,-8.827244
12473,-7.0330777,-10.345489
12474,-36.076527,-21.992985
12475,15.039585,75.3566
12476,-21.874702,-36.809708
12477,-46.76671,66.941986
12478,47.13599,24.008123
12479,-23.007624,-42.341938
12480,70.85177,17.860079
12481,42.956482,65.87782
12482,-11.932045,-57.180023
12483,-20.018547,-35.238556
12484,2.7712042,40.039825
12485,32.962353,-22.53673
12486,41.954056,43.69665
12487,5.3194056,82.92429
12488,-33.976124,-55.422768
12489,-36.851574,-38.48121
12490,-43.24538,60.253445
12491,-38.498825,-8.524339
12492,-46.782063,66.92547
12493,-54.33055,61.726933
12494,-24.378464,50.21774
12495,44.50289,50.749012
12496,-16.726095,27.160763
12497,-26.180128,-43.02827
12498,-48.589375,-62.50981
12499,21.313517,-21.882349
12500,51.696785,-46.73288
12501,-22.590448,12.829309
12502,15.690705,-15.269716
12503,-38.71334,18.707441
12504,35.412228,-53.162582
12505,-61.24173,46.272915
12506,39.146584,27.575243
12507,-25.090555,-81.70227
12508,53.516727,-62.55609
12509,46.226498,-33.583015
12510,-78.615845,-8.457323
12511,-0.19482575,-51.293903
12512,57.240425,-29.632113
12513,-10.76758,26.991081
12514,25.842093,27.160553
12515,5.332164,-4.157554
12516,-53.680805,-49.903522
12517,29.508434,-57.88023
12518,41.96719,43.15392
12519,13.49536,-32.73287
12520,-26.660242,-53.415966
12521,-9.914957,30.94473
12522,-38.40499,44.346092
12523,-24.486834,-23.562843
12524,-13.035556,-18.4169
12525,26.605389,-24.103983
12526,-62.275223,33.083984
12527,-35.07956,-20.38882
12528,69.48464,-2.8808708
12529,54.261482,31.94706
12530,10.538426,6.829847
12531,33.48126,-46.282845
12532,8.690403,-42.15782
12533,76.29376,38.66888
12534,2.051055,-7.0365534
12535,-77.77142,-20.630306
12536,-32.659443,-16.512974
12537,-43.86245,-40.498486
12538,85.56729,1.1263114
12539,3.773859,59.94213
12540,-6.956973,-59.82426
12541,60.917515,-13.095621
12542,10.48173,13.150083
12543,37.754025,-13.010709
12544,28.006151,12.185896
12545,30.520437,-49.294704
12546,-5.402998,-31.952162
12547,1.9443536,47.14322
12548,72.44333,-46.33114
12549,-22.06989,63.022064
12550,53.93609,54.00317
12551,9.044631,-16.45586
12552,21.583265,-63.65239
12553,15.070966,-28.472982
12554,41.308704,-9.9835415
12555,-17.488174,37.80627
12556,17.167547,-62.916176
12557,-39.90846,-6.028854
12558,-37.177803,-9.068598
12559,38.79848,-49.694725
12560,5.011136,-18.16262
12561,-3.563808,-58.056145
12562,-38.976288,2.206822
12563,43.939396,0.95951664
12564,19.264381,2.9636877
12565,2.5458493,39.429832
12566,-2.526607,-53.98742
12567,33.97807,-40.976963
12568,23.535135,-42.98633
12569,47.420723,-33.327457
12570,-22.931648,67.63346
12571,46.24108,37.331383
12572,-40.710087,73.130295
12573,-8.898461,-28.355154
12574,26.636877,5.538103
12575,22.695961,-4.423913
12576,-27.751133,29.510223
12577,-11.710902,-60.925068
12578,-11.441818,-53.01394
12579,-45.869267,-22.774889
12580,59.96879,35.136364
12581,61.720764,-3.8037183
12582,64.46088,54.960167
12583,17.045973,43.97479
12584,-10.9664135,8.594936
12585,-46.163193,20.146864
12586,-42.693794,-55.504402
12587,-20.264803,-40.791164
12588,-3.2873816,-41.427677
12589,-0.779684,80.73513
12590,-5.9875293,-58.34978
12591,-41.78515,1.6461204
12592,16.487726,-13.111327
12593,-14.959552,21.401073
12594,-46.752663,-15.748637
12595,7.6233735,38.14507
12596,58.150215,-0.290378
12597,23.266756,19.124838
12598,37.575535,8.771004
12599,-46.450253,6.585105
12600,71.95021,-18.183334
12601,-3.8939013,34.17817
12602,-21.208614,-14.88823
12603,-10.120052,23.936731
12604,4.6625247,14.973173
12605,38.784187,-49.699585
12606,-16.002033,-34.27016
12607,-25.240088,-10.470649
12608,-5.406344,-31.95284
12609,30.640717,-47.190937
12610,-19.900349,16.31027
12611,11.677599,35.479774
12612,17.150728,-80.19768
12613,10.011099,32.800663
12614,-23.510735,-21.120068
12615,-34.463757,-2.1730292
12616,3.2711418,-72.44283
12617,-12.756037,-34.47037
12618,12.645437,-47.277508
12619,25.417498,-57.120014
12620,-55.14207,54.68249
12621,-58.089893,55.73093
12622,-10.110699,-54.869267
12623,-74.65049,-16.998123
12624,39.59951,9.41249
12625,29.892488,-34.222782
12626,-34.268368,-39.617046
12627,10.283401,46.21785
12628,-21.280048,-48.336815
12629,-61.19082,-7.7867117
12630,-32.11562,-50.29767
12631,1.4682503,-53.120983
12632,74.31981,42.413105
12633,9.679725,62.430447
12634,43.02927,3.224362
12635,10.505702,-8.88144
12636,62.677616,-40.438213
12637,31.037592,4.749932
12638,32.374386,-7.8694077
12639,-52.337063,3.5230274
12640,69.747025,-29.447002
12641,9.61574,62.464005
12642,80.123085,7.4132133
12643,20.296154,-15.586082
12644,-1.9038206,0.092699915
12645,-54.373844,-42.860344
12646,53.93702,53.997723
12647,-1.159319,70.36785
12648,-15.637535,21.623055
12649,-2.8165727,-0.8037143
12650,-54.944633,-11.774928
12651,37.088135,-57.186436
12652,-60.71534,-1.2292385
12653,5.007335,-18.161478
12654,6.9690866,-5.98988
12655,24.970472,74.27325
12656,-64.03812,-31.256884
12657,-0.22679345,77.27153
12658,-16.348436,-23.4886
12659,-38.52457,-22.91127
12660,47.741478,54.250874
12661,-6.3186274,-1.0268743
12662,-76.30147,25.348352
12663,-19.712925,66.32931
12664,-78.23472,-11.626729
12665,-34.10188,40.656128
12666,62.50685,7.724454
12667,-39.751797,61.41063
12668,-58.154675,11.981359
12669,1.3713187,25.211182
12670,31.769035,14.98889
12671,-40.049328,64.06618
12672,24.56804,-6.9046726
12673,-49.878933,-0.9882054
12674,-2.5557573,12.921789
12675,24.665424,72.65911
12676,7.1648116,6.559134
12677,53.984257,27.862446
12678,-12.353313,-36.958477
12679,37.33177,-31.765453
12680,65.032555,-53.09494
12681,-38.01929,-11.7667265
12682,30.59524,8.526466
12683,-7.186411,24.12252
12684,-42.22701,-10.8281145
12685,52.39388,-45.403576
12686,-39.143394,-48.238754
12687,61.368553,-4.5698876
12688,-16.810215,-20.442986
12689,-61.661705,10.6082325
12690,-7.392448,60.874264
12691,-9.382635,-60.978592
12692,75.29692,8.492663
12693,19.052383,29.381638
12694,33.482014,-4.667012
12695,-11.34799,5.2233796
12696,-28.561527,54.83544
12697,2.3707528,-4.2573566
12698,65.87903,33.981094
12699,-10.891482,79.00283
12700,-3.273874,38.311886
12701,-77.91123,-21.973825
12702,-39.819122,0.66230285
12703,-26.526642,-72.16885
12704,-61.204098,-22.574923
12705,54.254436,-29.247395
12706,24.789522,47.34769
12707,14.524135,-11.017393
12708,5.56272,35.124554
12709,60.265976,-12.177944
12710,47.499718,-34.227844
12711,31.867817,34.05828
12712,71.788826,40.44423
12713,2.2597644,-63.840557
12714,31.3753,24.416174
12715,30.105686,17.863344
12716,24.499485,31.440102
12717,-37.831085,-6.81453
12718,-49.81426,-0.97067213
12719,-22.374706,-60.05913
12720,1.0415986,-62.699924
12721,70.85308,17.868605
12722,37.833714,-70.630135
12723,34.537643,28.679087
12724,76.76068,8.715832
12725,44.583385,64.96919
12726,-15.983851,-48.79718
12727,50.426575,1.9981254
12728,18.612534,-19.72841
12729,-31.169474,-10.187235
12730,-69.015305,-40.64032
12731,-55.17405,-15.520849
12732,8.624968,-51.949444
12733,-46.870823,-27.930098
12734,57.484077,-20.861301
12735,-1.1747819,-56.196217
12736,-32.242863,-30.321245
12737,-71.91533,-8.228454
12738,-72.64337,-6.2991295
12739,11.993129,46.264336
12740,22.371199,-17.266123
12741,58.83174,12.220088
12742,11.208471,-48.609554
12743,-32.978813,35.943157
12744,-58.65817,25.423769
12745,41.423634,-69.20997
12746,4.8573756,36.954784
12747,-15.102545,33.985386
12748,-2.2881138,-29.856731
12749,39.322613,16.090645
12750,63.27116,29.426601
12751,-8.918634,49.572372
12752,-50.06885,18.200766
12753,47.601627,20.987644
12754,-10.667252,63.321175
12755,9.910054,-53.456535
12756,-57.724693,-7.5797033
12757,42.5282,-71.67062
12758,-37.242,-46.601315
12759,-8.157226,-57.788017
12760,-27.314938,18.118147
12761,-1.7211732,-39.518105
12762,9.985431,10.782213
12763,-39.99893,-11.172672
12764,-32.12269,-22.674833
12765,-31.030203,-69.40406
12766,14.606309,-79.46704
12767,-35.73787,-21.745813
12768,42.215767,31.950094
12769,-2.95458,14.234558
12770,17.527302,-80.74482
12771,-33.485905,-25.018188
12772,-1.350764,77.57481
12773,15.072376,-28.472294
12774,13.359775,-6.458013
12775,70.56665,-48.147587
12776,-43.969307,45.038254
12777,14.510748,45.477703
12778,-49.119,-63.283844
12779,49.060028,11.855318
12780,64.835175,23.429241
12781,-82.88263,-6.619911
12782,13.688314,52.499424
12783,-6.9795675,-12.481325
12784,-25.024153,-64.87722
12785,14.596054,89.47698
12786,-57.379135,-1.4839202
12787,0.3212996,1.9463654
12788,-55.453632,42.19954
12789,17.40667,34.088615
12790,29.53594,-57.881866
12791,57.185146,-20.238676
12792,9.7738085,-46.867695
12793,60.115246,-21.966642
12794,51.078716,4.2027044
12795,-3.1115592,-20.610376
12796,-13.570059,3.743105
12797,-11.589828,23.8337
12798,74.66707,-5.862081
12799,6.4127975,52.87912
12800,-56.00176,-51.37101
12801,23.888193,-28.653439
12802,2.3179057,-55.478397
12803,54.306137,38.041878
12804,25.570124,40.323257
12805,20.714203,43.412277
12806,-54.985977,-45.37427
12807,-8.821538,42.947353
12808,-11.855582,-56.182842
12809,-8.531899,-23.078926
12810,46.04134,27.804232
12811,74.312454,-32.687527
12812,27.135582,17.588951
12813,-24.562155,6.9087644
12814,37.96616,-54.326237
12815,-2.9695604,-52.482044
12816,32.26014,-44.293343
12817,12.216791,19.822554
12818,40.520405,26.097597
12819,41.656887,-2.217629
12820,-60.234108,-3.9957259
12821,0.12569201,2.6915812
12822,-16.130188,-11.910622
12823,-14.724844,0.6288142
12824,-70.4346,47.842068
12825,17.60479,-37.039284
12826,5.4286776,42.952816
12827,-22.303505,56.66149
12828,-44.770863,-46.056503
12829,14.25837,-25.257393
12830,-34.12696,75.389915
12831,-4.469145,-35.442295
12832,-9.693543,-19.328203
12833,-11.06385,-55.780704
