,PC1,PC2
6769,4.084596,-13.715056
6770,-13.699141,-5.263182
6771,-1.9147463,-14.866268
6772,-1.1476359,-14.704525
6773,-5.914179,13.335621
6774,-2.0316443,-14.8228445
6775,-9.790809,-2.6800685
6776,-3.5487604,3.4326365
6777,22.54279,1.3258375
6778,6.8082237,4.8506837
6779,-1.1382407,-14.709004
6780,-3.1150713,10.826846
6781,13.2809,0.77378947
6782,-0.40961096,3.7666945
6783,17.347443,5.0791426
6784,-7.4544344,10.116297
6785,-15.082115,0.22778796
6786,-9.170474,8.763224
6787,-0.5781766,-1.8592974
6788,-7.1126475,3.3571775
6789,15.021586,-1.8373817
6790,11.291688,-1.6591498
6791,-2.7941356,2.2472517
6792,-3.2208896,5.673512
6793,-13.01456,2.2444477
6794,-8.349397,2.7563922
6795,2.2791476,1.1270981
6796,-15.267444,-0.19641437
6797,8.201711,-3.225446
6798,-11.49632,5.7589436
6799,-10.180448,7.4590964
6800,11.236899,2.4969604
6801,-8.02731,4.0643673
6802,-11.275195,-5.6795454
6803,17.01244,2.5008683
6804,4.5177245,11.485772
6805,-10.550095,7.1907015
6806,-5.4605813,-6.8431993
6807,19.302776,3.190571
6808,17.095457,4.7396274
6809,-11.048962,-2.0593596
6810,-3.8618298,-2.8845358
6811,-11.822499,5.4740605
6812,16.502821,4.4859858
6813,12.112152,-1.290442
6814,-8.57752,3.300276
6815,4.8396907,-6.4119215
6816,-14.345034,8.437967
6817,-8.782128,5.1924343
6818,-10.8962145,-3.8407247
6819,-5.7784986,-9.271485
6820,0.65755755,2.8531823
6821,-1.7837033,5.186154
6822,13.917791,0.7369025
6823,18.21883,3.5584052
6824,-8.394335,8.283161
6825,5.5291286,-1.7646012
6826,3.9669485,-0.56589085
6827,-14.894389,-9.289155
6828,20.332727,2.3903694
6829,-13.091453,2.239089
6830,2.551225,-10.184923
6831,3.875244,-12.929389
6832,-12.468421,-3.0457199
6833,-6.9591084,1.4985361
6834,-13.4404745,11.006432
6835,6.0029063,4.5407944
6836,17.693602,5.5456376
6837,-7.614781,6.80462
6838,19.621643,3.860998
6839,-11.793726,5.361963
6840,9.465674,12.56061
6841,17.030413,3.1251824
6842,16.910404,3.295963
6843,8.21232,-4.4481907
6844,-12.910621,1.4979715
6845,14.01696,-4.3249073
6846,-7.42256,3.4988253
6847,13.916799,2.914646
6848,-11.432414,4.3431296
6849,-5.0570188,-6.426555
6850,-4.315047,8.826356
6851,-3.075988,3.6523962
6852,7.0343084,3.2769432
6853,7.9455214,2.5944262
6854,22.271751,3.4374204
6855,-12.757758,-3.2295713
6856,-13.926658,-5.3613014
6857,-13.81384,1.2290324
6858,-10.657054,-3.7132201
6859,3.2133753,-11.146402
6860,-5.4577527,-7.2276974
6861,16.041656,1.8987635
6862,-2.8935823,-13.588739
6863,-13.477386,7.605705
6864,-7.650258,-13.795554
6865,-5.148476,9.614109
6866,2.2420278,6.9223475
6867,-13.113343,-2.556116
6868,-3.1391547,-15.784554
6869,8.689025,1.8003638
6870,-4.365564,8.451283
6871,0.5855937,-6.3419228
6872,-7.346895,6.3148055
6873,10.5242,2.5771382
6874,-12.392051,-4.0476
6875,6.20765,-7.650144
6876,2.3682165,3.843674
6877,15.637577,-1.7342345
6878,-5.6656904,-6.199872
6879,-10.243734,-4.3255982
6880,-10.878002,-6.8923845
6881,-13.414176,4.3742924
6882,-12.269911,-7.7500396
6883,4.7179236,-9.120599
6884,4.378556,-7.5464854
6885,-14.357554,-10.24978
6886,-14.048604,11.383861
6887,-1.796821,-14.729531
6888,12.886514,-0.09051974
6889,16.434523,1.2332417
6890,-13.335371,-3.3325298
6891,-5.282207,-3.1775808
6892,17.37762,2.8730907
6893,12.196227,6.0726023
6894,6.409645,-12.384363
6895,6.2815886,-11.640764
6896,-8.450425,7.9237304
6897,-2.2400017,6.659501
6898,-11.034967,2.253376
6899,-8.504756,3.8665998
6900,-0.546076,0.6921056
6901,-8.398455,-0.22120292
6902,12.797604,-3.6993058
6903,1.9495679,-14.508984
6904,15.089734,2.2525961
6905,-13.752241,7.9149714
6906,3.3777764,0.90566605
6907,4.441711,-0.44161943
6908,-12.392156,0.3370708
6909,-6.4258385,14.321818
6910,-11.474896,-3.8768961
6911,-8.936226,9.850887
6912,-10.005966,-10.416399
6913,-9.828121,-5.070755
6914,17.317604,0.59054106
6915,-4.4468155,1.0399472
6916,6.695629,-4.8232403
6917,-7.640915,-0.6618634
6918,14.48821,6.818415
6919,3.1376357,-14.667425
6920,-17.39851,-2.5729833
6921,11.568108,-0.25596017
6922,-5.982104,-6.5351686
6923,14.0509,-0.5703649
6924,5.709733,8.9799185
6925,-4.063134,-16.539413
6926,-1.2584404,-14.551522
6927,12.340613,0.046262562
6928,-13.43279,5.0756583
6929,-5.1777625,-6.585213
6930,11.300276,2.4734564
6931,-2.3866928,13.143545
6932,-3.9581993,5.3013754
6933,-15.056987,5.203937
6934,6.404918,-11.27181
6935,8.409302,-0.22544718
6936,17.137407,4.770367
6937,15.480434,4.089378
6938,-11.73935,4.901293
6939,-8.7573185,0.4132088
6940,-7.8322845,5.263282
6941,16.701797,1.7614161
6942,-4.830731,0.064890265
6943,18.5604,-0.7281978
6944,-8.098002,4.5093026
6945,13.21838,-2.0692005
6946,-3.5764,1.037536
6947,-16.08633,0.6057847
6948,2.9415183,3.7786105
6949,-3.685528,5.383211
6950,20.848207,3.0534015
6951,18.634893,-0.24078359
6952,17.52914,8.5092745
6953,-13.647446,6.590316
6954,-3.500746,8.854334
6955,-0.45682603,7.4305286
6956,9.229366,-1.3518184
6957,18.22343,2.003793
6958,7.3431783,-2.2978504
6959,-4.6354833,3.6829426
6960,-15.293054,0.51388395
6961,-5.4040747,7.335339
6962,11.627885,2.8531115
6963,17.736042,1.055155
6964,1.0802667,3.922731
6965,-5.645812,0.7254908
6966,-7.436097,3.7211285
6967,-7.970116,-12.612165
6968,-12.048357,-4.189738
6969,-10.683636,-4.2672234
6970,13.34254,2.4493988
6971,-12.380651,-2.6096714
6972,12.024972,5.064574
6973,17.31163,5.862396
6974,21.110415,4.0822873
6975,-12.391092,-0.08445793
6976,-3.5881526,-3.4363217
6977,5.8772683,-3.599185
6978,17.958641,4.9073434
6979,-15.752082,-1.6024431
6980,19.235737,1.1090178
6981,-4.0071893,0.19111726
6982,18.600746,1.4890368
6983,4.518519,-10.030694
6984,-7.281888,6.2051086
6985,-15.148953,1.9379845
6986,-12.588692,-6.9033356
6987,17.60667,5.65316
6988,20.614397,1.1984619
6989,2.788471,-14.3747
6990,-2.1350868,-14.724762
6991,4.854092,1.5829755
6992,-10.5575285,0.18658647
6993,-6.6862264,4.5563073
6994,-8.296556,12.344994
6995,-10.541797,-4.303823
6996,-12.245234,-5.5629406
6997,-1.5954208,-14.648098
6998,-2.0409262,-14.844229
6999,-10.020197,-4.184622
7000,22.269688,3.729568
7001,-13.498436,0.8237631
7002,14.321331,5.4118056
7003,15.808309,4.4649563
7004,-4.8527284,-5.4454923
7005,0.4293099,1.9870589
7006,22.331984,7.843479
7007,-7.0634785,6.479085
7008,-5.02764,-8.081733
7009,14.719897,2.1956751
7010,-9.925722,11.338567
7011,-1.6889374,8.332738
7012,6.123038,-1.0410988
7013,11.262826,-1.488439
7014,1.9675092,-9.039868
7015,15.609932,-1.2182877
7016,-2.4799182,-0.3182788
7017,9.932571,3.733923
7018,-14.641182,7.335301
7019,7.763541,1.2980875
7020,11.290457,0.3441737
7021,14.465956,-0.10184508
7022,5.9058948,-11.709454
7023,-17.30716,12.032918
7024,20.506826,0.2512828
7025,-10.857215,6.34078
7026,-4.785386,1.9243598
7027,-1.2515912,2.8364534
7028,-12.831699,-0.23226988
7029,-13.418862,1.9154212
7030,-16.683735,8.271218
7031,21.307003,5.6973453
7032,-13.418459,-5.177296
7033,21.323797,5.127081
7034,-11.56643,4.446902
7035,4.7496657,-9.2774515
7036,3.2638571,-14.422362
7037,5.867344,3.8675487
7038,-10.962787,2.0285473
7039,-7.6399784,6.006775
7040,-2.5652535,-9.492589
7041,11.843025,2.2394907
7042,-12.934758,3.992712
7043,21.375586,9.130344
7044,11.933667,-1.0439472
7045,2.123129,-14.25764
7046,-10.484743,4.203644
7047,12.45034,-2.645306
7048,-8.739728,15.7364235
7049,17.258837,1.2540224
7050,-2.8623774,5.2591577
7051,-1.6926465,12.9523735
7052,-14.735391,-4.952645
7053,5.2528353,7.117741
7054,-12.784667,-2.2364728
7055,-13.088891,3.618429
7056,-14.666301,8.524351
7057,-10.058774,0.51301175
7058,-6.4303274,3.0504599
7059,-8.679988,5.626006
7060,9.656131,2.9356816
7061,16.08068,1.3234421
7062,18.34568,-2.5022392
7063,-9.253067,-5.1885457
7064,-10.835261,0.8296316
7065,-3.5611205,-9.595483
7066,1.1973429,-6.6663327
7067,11.444451,3.211587
7068,-12.495689,0.6746454
7069,4.891912,-2.9022956
7070,9.510217,2.4184778
7071,9.344535,-1.4164618
7072,7.9411845,-0.2146047
7073,-1.3837732,-12.19456
7074,-11.330423,4.179862
7075,-17.521978,-2.9923627
7076,-11.476083,-2.2427351
7077,-3.5231683,-9.461222
7078,-1.5905699,-14.566186
7079,-11.543712,10.745766
7080,1.168143,-4.1952767
7081,-8.240601,-0.982255
7082,-5.2853203,-7.1488385
7083,1.836888,6.187264
7084,-6.4271307,7.981359
7085,18.204586,7.4089346
7086,-10.304062,4.7170796
7087,4.957938,9.068869
7088,-1.177773,-14.7125435
7089,4.6103377,-9.418009
7090,9.54824,3.8545306
7091,-13.878245,8.494927
7092,-4.419111,-2.9300246
7093,5.0771775,-2.9322395
7094,-2.2194283,2.5627873
7095,20.036768,1.8717256
7096,-7.916578,0.9165922
7097,5.043442,7.9776897
7098,-10.809769,10.953168
7099,-15.5834,1.0532315
7100,-9.364671,-3.8532524
7101,4.001475,1.5011077
7102,1.0580809,-5.8656616
7103,-2.6565793,-15.903767
7104,15.330728,5.126424
7105,-0.3552151,-2.435544
7106,5.5248694,10.8956175
7107,-3.2128606,-15.977621
7108,-8.934937,4.1272726
7109,4.323648,4.4373927
7110,-11.896376,-0.4463264
7111,20.26424,1.5803435
7112,16.795515,4.672855
7113,16.141182,1.8523993
7114,10.398535,0.34337658
7115,-5.2158585,-6.3030343
7116,-9.757817,4.3375793
7117,-8.880173,3.5383027
7118,16.291853,5.494001
7119,-13.997082,11.752424
7120,14.579894,2.3857522
7121,5.178988,3.328815
7122,0.55509347,3.3119576
7123,11.215307,4.0749016
7124,-2.8817697,8.511218
7125,-14.341369,-7.9106956
7126,14.222686,1.734051
7127,-10.185512,-9.938588
7128,10.451648,4.247466
7129,-14.032178,8.024446
7130,1.3659749,3.2251363
7131,8.804993,-0.9631264
7132,11.04319,5.0386686
7133,-3.0621612,-14.406196
7134,6.046192,-0.5378614
7135,-4.1297436,0.0015973174
7136,3.7413175,1.0954372
7137,-11.642329,4.1925
7138,-3.4119527,-16.140955
7139,-14.971451,8.29704
7140,5.0069304,3.9726682
7141,13.464063,-2.2276468
7142,-9.430278,8.029542
7143,-1.0405229,-14.772643
7144,-16.734789,6.890996
7145,-12.593147,20.760954
7146,7.0241976,0.72670174
7147,8.256383,-1.281117
7148,18.145046,1.4871875
7149,3.580905,4.0129557
7150,0.59620106,-9.96216
7151,-8.910558,10.902437
7152,-1.6647236,4.5886617
7153,16.479643,1.4924434
7154,-5.917089,2.6704335
7155,-14.490592,8.4554405
7156,-3.096526,-2.0142038
7157,17.971119,-0.67395294
7158,0.2103536,3.7897975
7159,-14.843958,-6.1652446
7160,-2.936058,8.312878
7161,19.115139,0.64947325
7162,-14.835317,5.8981504
7163,17.029438,0.24632025
7164,-1.0822483,-13.174072
7165,-1.5410818,-7.460334
7166,-7.7337494,4.3090725
7167,-11.287521,2.844451
7168,15.04003,4.6209307
7169,3.5852482,-7.2185063
7170,-14.935649,-0.013950412
7171,-13.977423,4.8359447
7172,0.8670597,8.601722
7173,18.797855,7.838424
7174,9.682106,1.1916406
7175,7.764143,-1.1965282
7176,-9.223434,11.2145
7177,0.15848951,5.001492
7178,-12.346899,-1.536846
7179,15.316603,-1.6337878
7180,-3.0454865,4.3269854
7181,2.4422035,-0.17106533
7182,-11.367433,-2.8726099
7183,-12.486154,-4.979123
7184,-11.387957,6.6612153
7185,-4.124981,-13.17695
7186,20.728924,2.6607962
7187,-4.4584293,7.207611
7188,17.75264,0.8879605
7189,-12.276396,5.0480227
7190,-3.5535212,9.347405
7191,-15.38279,12.380531
7192,2.968545,-14.799454
7193,12.585,-4.172343
7194,0.9618513,-8.63437
7195,-4.5219307,0.27746165
7196,-9.724569,1.6978174
7197,-14.208139,1.6973549
7198,-13.519545,-1.0803273
7199,12.826381,0.76015365
7200,16.861933,-0.7462268
7201,-12.799514,23.880104
7202,6.0992217,-11.356042
7203,17.145845,2.480722
7204,-2.321457,-16.362988
7205,-2.4819517,-12.54537
7206,-7.744731,7.863347
7207,5.8910527,-10.694582
7208,20.97865,4.6437383
7209,12.9595175,6.184091
7210,-3.3566155,3.3793693
7211,-15.192551,-5.74496
7212,-5.2681403,-6.542236
7213,0.5643514,9.058744
7214,-5.2150674,-6.2514577
7215,-18.1552,-3.6941066
7216,-6.10059,-9.482377
7217,19.45619,5.3359365
7218,16.393665,1.329628
7219,-7.7749004,-13.455147
7220,-5.0278335,-6.4974365
7221,-8.858919,8.3091
7222,-5.3294663,-7.4539423
7223,-15.626566,3.2671068
7224,-12.941479,0.23563948
7225,-9.341852,4.219161
7226,-8.27193,5.749808
7227,-2.5834036,6.5499215
7228,-15.981324,4.3943076
7229,17.930033,7.1681304
7230,-5.856748,2.1856575
7231,-1.7159786,-14.555475
7232,-2.8841708,1.4466134
7233,17.469292,4.085984
7234,-5.0162983,11.603456
7235,-13.004083,8.0718155
7236,-10.375107,-2.9500687
7237,13.09557,0.5786134
7238,-5.2627854,-6.4679337
7239,-5.465199,4.3501987
7240,16.545925,2.928175
7241,-2.4463265,-15.156801
7242,-1.1805384,-14.693825
7243,-4.869195,4.869839
7244,16.82236,-2.7207685
7245,-0.26445687,-4.9047737
7246,5.858291,-11.2048435
7247,10.090438,5.0213237
7248,-6.3695745,3.538011
7249,11.449673,-0.25823516
7250,-15.82458,2.4929755
7251,-2.0678856,-14.814927
7252,18.180868,0.08428139
7253,-4.951259,-7.665223
7254,19.253359,3.926601
7255,4.7885504,10.807966
7256,-12.797606,0.5552151
7257,-5.3312907,-7.201744
7258,14.70359,4.9934554
7259,15.26068,1.9884136
7260,1.0613297,4.9022493
7261,-14.454773,-9.198856
7262,17.383461,2.750097
7263,16.392221,2.79197
7264,-8.324337,0.26985055
7265,-1.5948554,0.3712573
7266,-14.380265,3.0557256
7267,-11.743667,23.533556
7268,-10.476099,4.2461457
7269,20.466078,8.238258
7270,-9.006688,-5.5088964
7271,-0.8799324,-14.631649
7272,8.554356,-10.803968
7273,-14.046675,5.2216277
7274,-12.524037,-3.1274812
7275,15.345568,1.2830398
7276,7.9619164,-12.139352
7277,19.865295,1.7451503
7278,9.219911,2.6641476
7279,9.782203,-0.38022527
7280,-16.795963,7.4078298
7281,-3.7440314,-15.974463
7282,13.364252,0.09169682
7283,-1.5648007,-10.236963
7284,-8.889404,8.963457
7285,-12.643532,-2.682262
7286,-0.59202397,-0.9059463
7287,-0.03795061,0.0034369496
7288,-16.804602,9.902703
7289,18.66776,5.1529665
7290,-13.140242,5.36073
7291,-7.402067,8.568323
7292,-12.779664,0.22373553
7293,7.561259,0.11695135
7294,-0.3065585,-15.146068
7295,20.723787,-0.07319219
7296,-12.711581,-2.445916
7297,17.710493,1.7608078
7298,-12.363486,2.4605215
7299,-1.9841065,-14.803258
7300,-8.617864,8.42235
7301,4.1345706,-8.998642
7302,-15.002395,8.739839
7303,-12.264307,16.445469
7304,9.661494,-0.3074699
7305,-4.34535,-7.416995
7306,-11.3563795,10.030132
7307,21.873127,6.486694
7308,14.447004,-1.3303807
7309,-7.5574517,-13.256907
7310,-14.491082,-4.457459
7311,15.350604,-0.19776084
7312,18.818445,-0.5619798
7313,18.225773,3.1709795
7314,18.430376,5.392297
7315,12.240788,1.404926
7316,19.094574,1.3659127
7317,-13.53383,-1.8678269
7318,3.3654323,1.4510956
7319,-2.1978505,-5.2760825
7320,10.607131,-1.7532753
7321,20.028494,4.5018883
7322,-2.0732882,-16.405317
7323,14.890112,1.5146378
7324,10.293235,3.595536
7325,-5.1134567,14.859154
7326,-8.594604,-8.670881
7327,-4.992635,5.5546646
7328,4.5879474,-9.271308
7329,2.0095325,-14.485625
7330,-11.243866,6.972247
7331,-0.7979183,8.820952
7332,19.549822,2.8689249
7333,-0.9374717,-2.169558
7334,10.875922,1.0844041
7335,15.89143,5.91569
7336,-7.3359632,12.393801
7337,14.682001,-1.5903015
7338,-12.354208,5.025362
7339,-13.456992,9.700359
7340,19.620367,0.087781236
7341,-15.055118,-7.0717664
7342,14.063417,2.101561
7343,15.820564,2.0896616
7344,4.9097466,-3.1882238
7345,-4.39684,8.366819
7346,8.492889,0.060514968
7347,-11.587506,2.0608902
7348,7.30939,2.9961095
7349,10.817777,5.9735155
7350,18.378113,3.8617392
7351,-15.260779,4.4296317
7352,-8.877871,-6.1187797
7353,-16.134235,0.4856798
7354,4.7851944,-11.987032
7355,-0.46832964,14.581064
7356,-10.922319,6.207201
7357,2.6927855,-0.5999588
7358,-4.559694,-10.129932
7359,-7.692427,3.8460407
7360,-1.4032446,-14.248134
7361,-9.931206,13.81782
7362,-13.418891,3.2587287
7363,-7.1506963,7.895784
7364,20.409,1.4427378
7365,-15.279452,4.754052
7366,-11.1177,-2.242613
7367,11.746036,7.3335967
7368,-6.126416,3.147177
7369,-14.340375,3.2336967
7370,-1.2240149,-14.30512
7371,18.818226,7.7103887
7372,-4.95713,-10.734892
7373,-4.493815,11.381179
7374,-14.14606,2.5490732
7375,-16.827845,7.393044
7376,8.289594,-1.5620593
7377,2.3449895,-14.352556
7378,12.185228,-2.8042998
7379,0.12810224,-0.7941894
7380,14.14618,-1.4890052
7381,-13.467416,-3.4919431
7382,15.733487,2.0834887
7383,1.7718891,-4.198254
7384,15.145908,-1.220628
7385,-12.451371,8.08539
7386,-13.520336,7.467418
7387,1.2598248,0.73917407
7388,-1.3097324,-14.666805
7389,-7.5087986,3.2415667
7390,9.641075,9.092113
7391,-10.079286,-4.2779417
7392,0.36494184,4.108143
7393,-5.0694823,-6.4841576
7394,-2.2290232,-10.488889
7395,3.9198887,-9.642966
7396,17.809778,3.2495744
7397,-10.450488,4.4019046
7398,-10.291476,3.1603422
7399,-12.774117,4.248191
7400,3.486156,-7.660756
7401,19.361532,5.7174377
7402,11.403984,0.23604073
7403,0.98514,4.569917
7404,18.196505,3.5460296
7405,17.677732,4.2804556
7406,-10.198769,4.560095
7407,0.82935756,-4.6538396
7408,3.5785685,1.3440138
7409,18.946735,2.3056505
7410,-10.322171,9.364508
7411,-10.068469,4.570621
7412,13.069368,8.621982
7413,4.274824,2.9166949
7414,-10.561048,8.867272
7415,19.939447,0.56498605
7416,-2.0507135,1.8079456
7417,16.523863,0.7482679
7418,-1.276599,2.3345056
7419,7.6557393,4.712107
7420,3.886915,-13.628286
7421,20.624178,4.060382
7422,-13.662346,-1.6378057
7423,14.104472,1.1206261
7424,3.764321,7.694053
7425,-12.003911,2.958907
7426,0.22337803,4.889262
7427,18.44734,4.90838
7428,-0.8339671,4.2464023
7429,-10.252648,-4.6273293
7430,-12.008096,4.4570756
7431,-10.346822,-11.052719
7432,-14.101582,-9.065832
7433,0.06509153,-13.423015
7434,-7.95748,2.6893706
7435,-13.220014,5.817085
7436,14.445027,-1.5684644
7437,-5.084793,-6.402044
7438,-8.746244,4.405583
7439,-2.1023476,-10.46651
7440,-2.8071308,-15.806145
7441,-10.47858,0.37432745
7442,2.676725,-14.386568
7443,1.326998,8.137816
7444,1.1467214,-15.875032
7445,-14.728479,-5.6930537
7446,16.262775,0.33285654
7447,6.38602,6.419629
7448,-8.634729,-8.4815
7449,-2.4574907,-10.383838
7450,-14.671379,-6.5196085
7451,-10.791525,-2.8302348
7452,-9.316558,6.917386
7453,6.325637,-5.687789
7454,-12.856437,4.9597306
7455,18.857466,3.5390453
7456,-2.044322,-14.7029
7457,13.846906,1.1642227
7458,6.925736,2.3625276
7459,-12.112939,8.285397
7460,-11.444642,5.7880306
7461,17.867968,4.8689446
7462,-13.773459,4.626269
7463,-1.4659833,-0.8549849
7464,-13.945623,8.188135
7465,-8.0835,2.1985557
7466,-1.9967597,-14.757893
7467,-11.147284,9.777184
7468,17.61759,5.2880807
7469,11.524259,1.1116736
7470,-8.597739,3.0729606
7471,-12.050447,3.744387
7472,-12.667675,6.606272
7473,-5.9562173,-1.407058
7474,-13.429369,13.94588
7475,-15.804062,1.6494601
7476,-4.6684275,-9.510091
7477,-9.345694,-5.303662
7478,2.974601,-1.3521008
7479,-6.220184,5.9688973
7480,-16.08396,3.2835798
7481,-15.118608,-8.830049
7482,-11.715049,-0.13464579
7483,7.1934857,3.77178
7484,-5.0390553,-0.32207316
7485,20.367447,2.6227026
7486,-13.601076,-6.771773
7487,3.4901345,0.4376613
7488,3.2747843,2.057094
7489,14.978811,-1.2037022
7490,-2.5080104,-10.476543
7491,-11.262572,-1.6032127
7492,13.093687,2.8046489
7493,-10.622657,8.635992
7494,-11.612029,-1.5964948
7495,-2.708233,0.07224939
7496,-3.0571904,-0.50625706
7497,2.9609118,-7.1163855
7498,0.74677116,3.5151513
7499,13.623586,-1.1053962
7500,-5.619035,-7.349356
7501,-15.514439,6.8930206
7502,-13.25085,7.638761
7503,-13.028148,6.6974487
7504,-6.941239,-3.773829
7505,10.638506,0.5482417
7506,-0.04205002,5.2937956
7507,-1.5521986,5.120991
7508,10.455139,3.705881
7509,-12.291908,8.0376425
7510,-10.930357,-2.3202028
7511,-5.419252,-6.2518215
7512,20.074408,3.6430557
7513,14.757926,4.803074
7514,-4.3582053,-2.5184705
7515,-4.0200953,0.14428881
7516,-4.5999093,2.6756146
7517,7.857962,1.0241592
7518,-10.276865,5.4172196
7519,15.608045,2.082196
7520,1.3696799,5.485432
7521,1.568838,-1.8751627
7522,11.360705,6.620754
7523,3.8764627,0.40081134
7524,-6.4291806,-6.781703
7525,12.278489,1.920287
7526,-1.4177532,-14.241914
7527,-13.254171,-8.000646
7528,-10.570948,1.3548746
7529,-0.96073705,7.275417
7530,-6.3517513,9.701006
7531,-12.339292,4.106836
7532,-9.465586,-0.07386416
7533,-10.085786,4.8551993
7534,13.777687,5.9989643
7535,19.711187,5.8500657
7536,-10.008288,4.9049544
7537,-1.6742561,-14.757387
7538,-4.9872994,-6.9081793
7539,-4.904145,-4.188269
7540,13.966939,-1.4733075
7541,5.9356346,-12.261199
7542,17.711983,3.5957026
7543,16.561243,0.13979596
7544,7.153176,-4.2997727
7545,19.679102,5.915062
7546,7.3384447,-8.4982
7547,3.5543768,1.9960439
7548,-5.01358,-9.673958
7549,4.1502814,3.4351974
7550,-12.495874,5.232581
7551,12.456851,0.77633303
7552,-2.0541496,6.492276
7553,-5.118571,-6.5389643
7554,-15.447307,5.6488833
7555,14.422254,1.7675256
7556,9.735654,8.283833
7557,-9.539318,6.795727
7558,16.249008,-6.719984
7559,-13.569644,5.9005704
7560,6.0047097,-12.02381
7561,16.937696,4.104716
7562,17.649734,1.1782933
7563,15.924231,0.5352692
7564,-7.026385,-2.7681828
7565,-7.135499,5.8226676
7566,0.41466254,-6.027877
7567,5.5209904,-7.937544
7568,14.103941,4.6422105
7569,1.0848569,-1.1871336
7570,21.80304,0.8596718
7571,15.228026,-4.0233374
7572,-8.469558,1.8817024
7573,-11.638739,2.5710359
7574,12.240827,0.6181911
7575,11.114588,3.111192
7576,-6.663623,-7.1515546
7577,-9.654359,13.902803
7578,-4.30996,-6.1093464
7579,19.437653,1.3531885
7580,-1.5836265,-15.503023
7581,14.850131,-1.9885105
7582,-1.3929642,-4.628329
7583,-10.221374,-1.2678612
7584,1.8072473,6.0605397
7585,-10.317771,0.3934511
7586,5.961943,-4.3635406
7587,1.4804375,1.093173
7588,3.140581,-2.2833817
7589,-13.545427,-1.9107461
7590,-11.400455,2.5694077
7591,-2.9814224,-6.9009266
7592,20.423628,2.8006582
7593,5.062889,-8.775501
7594,19.268312,2.8563755
7595,-5.7301836,-11.097108
7596,19.775297,1.0149089
7597,-15.085166,14.6796255
7598,-7.969334,-2.9040725
7599,-9.30082,8.495939
7600,5.5272846,-1.3327647
7601,0.6171485,6.2868466
7602,20.36905,-0.018550476
7603,-0.9110448,-9.841117
7604,16.701424,-0.556409
7605,-0.16678168,-14.175599
7606,-13.5309105,6.0286965
7607,19.472218,0.11477498
7608,-0.088300444,-9.442006
7609,-1.8581465,7.984056
7610,6.092847,-0.5981322
7611,2.0096428,-8.985963
7612,2.9104786,4.9988227
7613,2.1994922,-14.449288
7614,-5.160674,15.114618
7615,19.005318,5.6733937
7616,12.643142,0.09071112
7617,-2.091093,5.511541
7618,-10.703908,3.0167472
7619,2.1983287,9.987786
7620,-9.316097,-2.572438
7621,14.256014,5.74389
7622,-7.9599147,9.09072
7623,-3.0079472,-3.782837
7624,-8.950182,-11.939765
7625,-13.284044,4.3783355
7626,15.888494,2.3292193
7627,-0.56069267,6.8714805
7628,-4.7912807,-7.818861
7629,16.54467,-0.9123769
7630,-14.045118,8.084344
7631,13.544595,1.6577181
7632,-14.641618,-9.20736
7633,14.009797,0.22626138
7634,3.5754182,1.4290167
7635,1.1567892,-5.6454024
7636,-3.0637345,3.5076563
7637,-5.573315,3.2938976
7638,14.429449,2.3805964
7639,16.49875,-0.3841877
7640,-5.6028223,13.851673
7641,-1.8409101,1.9059991
7642,23.253082,9.120327
7643,-4.966448,-6.48234
7644,-6.423036,-9.20278
7645,-8.937132,11.462343
7646,-13.151111,1.0107263
7647,-11.927071,2.7635133
7648,-11.01753,-0.62806106
7649,6.2195783,-4.739469
7650,23.953646,0.60714525
7651,8.207983,-11.55417
7652,-12.160017,0.24957186
7653,-6.2147675,9.165347
7654,-10.490045,4.572195
7655,-3.259333,3.0312414
7656,14.310265,3.922613
7657,5.9046583,0.55932426
7658,-5.037937,-10.373241
7659,-12.860203,6.041289
7660,-4.1263356,3.741822
7661,-10.240641,4.680342
7662,3.450531,-14.4157
7663,-7.6326795,6.519488
7664,4.6300964,-9.4426985
7665,8.154241,-0.41466165
7666,-11.029019,1.7399929
7667,-13.250944,-2.0255063
7668,4.513403,-8.640522
7669,0.059279453,-12.336403
7670,-1.2036048,2.3525913
7671,16.252295,2.5863585
7672,1.0863786,3.2666814
7673,22.430836,1.7450911
7674,-11.586613,2.5117233
7675,12.124715,-2.9580066
7676,-3.482511,8.123114
7677,-2.622927,6.5859423
7678,-4.4070435,0.021036915
7679,8.605461,1.7306077
7680,-7.367872,-9.612438
7681,14.464532,5.954061
7682,2.1987796,7.85332
7683,-6.660168,-9.893527
7684,-13.064604,6.878676
7685,-11.244855,-3.096394
7686,-13.67929,2.3498566
7687,0.99572563,-2.8983498
7688,13.687072,-2.244451
7689,-2.3735793,-10.701042
7690,-11.418703,9.792696
7691,3.0464873,-10.684933
7692,13.836759,1.877815
7693,-13.684569,9.042805
7694,8.450338,5.4847803
7695,-14.108117,2.8813243
7696,20.793697,3.8245492
7697,2.1674986,3.6322327
7698,-4.0958076,-11.310862
7699,19.156004,-1.234386
7700,-4.4983897,0.88398045
7701,4.544027,-12.198362
7702,6.1195703,-0.27815586
7703,19.768526,4.620591
7704,-15.773747,5.2499766
7705,5.1238217,-7.1726975
7706,7.2049437,3.9291956
7707,16.735369,1.1961058
7708,-5.0117555,-6.4574175
7709,11.587451,1.8891878
7710,-4.934368,-4.7433805
7711,-9.319167,6.93435
7712,10.562764,7.389784
7713,-3.0216224,-14.512027
